mode,rows,dim,dtype,scale,threads,run1_median_us,run1_baseline128_us,run1_time_reduction_percent,run2_median_us,run2_baseline128_us,run2_time_reduction_percent,run3_median_us,run3_baseline128_us,run3_time_reduction_percent,min_time_reduction_percent,max_time_reduction_percent,stable_at_least_5_percent,any_run_regression_over_3_percent,all_runs_regression_over_3_percent
fused_int4,17,64,bf16,0.125,256,1.19040003,1.175174955,-1.295558157976573,1.191174984,1.173599996,-1.4975279532976504,1.19599998,1.177600026,-1.562496059251961,-1.562496059251961,-1.295558157976573,False,False,False
fused_int4,17,64,bf16,1,32,1.188000012,1.174400002,-1.158038996665467,1.188000012,1.173599996,-1.2269952325391742,1.191950031,1.17680002,-1.287390443790093,-1.287390443790093,-1.158038996665467,False,False,False
fused_int4,17,64,bf16,1,64,1.188800018,1.174400002,-1.2261593984568053,1.188000012,1.173599996,-1.2269952325391742,1.192799956,1.17680002,-1.359613845009977,-1.359613845009977,-1.2261593984568053,False,False,False
fused_int4,17,64,bf16,1,128,1.174400002,1.174400002,0.0,1.173599996,1.173599996,0.0,1.17680002,1.17680002,0.0,0.0,0.0,False,False,False
fused_int4,17,64,bf16,1,256,1.190374978,1.174400002,-1.3602670276562145,1.19040003,1.173599996,-1.4314957444836018,1.195199974,1.17680002,-1.5635582671047255,-1.5635582671047255,-1.3602670276562145,False,False,False
fused_int4,17,64,fp16,0.125,32,1.192000043,1.175200008,-1.4295468759050634,1.190300006,1.176000014,-1.2159856998096963,1.191200037,1.178400032,-1.0862189963009028,-1.4295468759050634,-1.0862189963009028,False,False,False
fused_int4,17,64,fp16,0.125,64,1.191200037,1.175200008,-1.3614728464161008,1.190300006,1.176000014,-1.2159856998096963,1.192000043,1.178400032,-1.1541081662156616,-1.3614728464161008,-1.1541081662156616,False,False,False
fused_int4,17,64,fp16,0.125,128,1.175200008,1.175200008,0.0,1.176000014,1.176000014,0.0,1.178400032,1.178400032,0.0,0.0,0.0,False,False,False
fused_int4,17,64,fp16,0.125,256,1.191200037,1.175200008,-1.3614728464161008,1.191200037,1.176000014,-1.292518947197907,1.192799956,1.178400032,-1.2219894440735901,-1.3614728464161008,-1.2219894440735901,False,False,False
fused_int4,17,64,fp16,1,32,1.190324966,1.175200008,-1.2870113935533611,1.189600024,1.174400002,-1.2942798002481437,1.191200037,1.178400032,-1.0862189963009028,-1.2942798002481437,-1.0862189963009028,False,False,False
fused_int4,17,64,fp16,1,64,1.191124972,1.175200008,-1.3550854230423015,1.19040003,1.174400002,-1.3624002020395043,1.192000043,1.178400032,-1.1541081662156616,-1.3624002020395043,-1.1541081662156616,False,False,False
fused_int4,17,64,fp16,1,128,1.175200008,1.175200008,0.0,1.174400002,1.174400002,0.0,1.178400032,1.178400032,0.0,0.0,0.0,False,False,False
fused_int4,17,64,fp16,1,256,1.19040003,1.175200008,-1.2933987318352713,1.191200037,1.174400002,-1.4305206889807076,1.192799956,1.178400032,-1.2219894440735901,-1.4305206889807076,-1.2219894440735901,False,False,False
fused_int4,4096,16,bf16,0.25,32,3.180000186,1.760799997,-80.59973826771878,3.178400174,1.75999999,-80.5909200033575,3.187949955,1.765600033,-80.55901084138688,-80.59973826771878,-80.55901084138688,False,True,True
fused_int4,4096,16,bf16,0.25,64,2.217574976,1.760799997,-25.941332336338018,2.217599936,1.75999999,-25.999997079545434,2.228800021,1.765600033,-26.234706578078114,-26.234706578078114,-25.941332336338018,False,True,True
fused_int4,4096,16,bf16,0.25,128,1.760799997,1.760799997,0.0,1.75999999,1.75999999,0.0,1.765600033,1.765600033,0.0,0.0,0.0,False,False,False
fused_int4,4096,16,bf16,0.25,256,1.621549949,1.760799997,7.908339858998758,1.620800048,1.75999999,7.909087658574365,1.633599959,1.765600033,7.476216104035371,7.476216104035371,7.909087658574365,True,False,False
fused_int4,4096,16,bf16,1,32,3.180000186,1.760799997,-80.59973826771878,3.179199994,1.760799997,-80.5542934698222,3.187924996,1.765600033,-80.55759721431768,-80.59973826771878,-80.5542934698222,False,True,True
fused_int4,4096,16,bf16,1,64,2.217499912,1.760799997,-25.937069274086344,2.21679993,1.760799997,-25.897315639307106,2.228749916,1.765600033,-26.23186873263952,-26.23186873263952,-25.897315639307106,False,True,True
fused_int4,4096,16,bf16,1,128,1.760799997,1.760799997,0.0,1.760799997,1.760799997,0.0,1.765600033,1.765600033,0.0,0.0,0.0,False,False,False
fused_int4,4096,16,bf16,1,256,1.620800048,1.760799997,7.950928511956368,1.621600054,1.760799997,7.905494277440073,1.632799953,1.765600033,7.521526819092439,7.521526819092439,7.950928511956368,True,False,False
fused_int4,4096,16,fp16,0.25,32,3.175999969,1.75999999,-80.45454471849172,3.175200149,1.75999999,-80.40910040005171,3.179199994,1.765600033,-80.0634308211978,-80.45454471849172,-80.0634308211978,False,True,True
fused_int4,4096,16,fp16,0.25,64,2.217599936,1.75999999,-25.999997079545434,2.217599936,1.75999999,-25.999997079545434,2.217599936,1.765600033,-25.600356510641276,-25.999997079545434,-25.600356510641276,False,True,True
fused_int4,4096,16,fp16,0.25,128,1.75999999,1.75999999,0.0,1.75999999,1.75999999,0.0,1.765600033,1.765600033,0.0,0.0,0.0,False,False,False
fused_int4,4096,16,fp16,0.25,256,1.604799926,1.75999999,8.81818550464878,1.605599932,1.75999999,8.77273061802688,1.601600088,1.765600033,9.288623806907225,8.77273061802688,9.288623806907225,True,False,False
fused_int4,4096,16,fp16,1,32,3.170299903,1.756799966,-80.4587866778226,3.175999969,1.759875007,-80.46736025952323,3.180000186,1.765600033,-80.10875207091708,-80.46736025952323,-80.10875207091708,False,True,True
fused_int4,4096,16,fp16,1,64,2.215199918,1.756799966,-26.09289394760839,2.217599936,1.759875007,-26.00894536142475,2.217599936,1.765600033,-25.600356510641276,-26.09289394760839,-25.600356510641276,False,True,True
fused_int4,4096,16,fp16,1,128,1.756799966,1.756799966,0.0,1.759875007,1.759875007,0.0,1.765600033,1.765600033,0.0,0.0,0.0,False,False,False
fused_int4,4096,16,fp16,1,256,1.603149995,1.756799966,8.74601400123205,1.605599932,1.759875007,8.766251829610761,1.602274925,1.765600033,9.25040240979651,8.74601400123205,9.25040240979651,True,False,False
fused_int4,4096,256,bf16,0.0625,32,3.528000042,3.045599908,-15.839248377072135,3.513599932,3.036800027,-15.70073435065864,3.525599837,3.041600063,-15.912669778242305,-15.912669778242305,-15.70073435065864,False,True,True
fused_int4,4096,256,bf16,0.0625,64,3.079199977,3.045599908,-1.1032331893543024,3.072799928,3.036800027,-1.1854551066888597,3.076699935,3.041600063,-1.1539936636304482,-1.1854551066888597,-1.1032331893543024,False,False,False
fused_int4,4096,256,bf16,0.0625,128,3.045599908,3.045599908,0.0,3.036800027,3.036800027,0.0,3.041600063,3.041600063,0.0,0.0,0.0,False,False,False
fused_int4,4096,256,bf16,0.0625,256,3.06960009,3.045599908,-0.7880280642561743,3.060800023,3.036800027,-0.7903054460819847,3.067974932,3.041600063,-0.8671379686251646,-0.8671379686251646,-0.7880280642561743,False,False,False
fused_int4,4096,256,bf16,1,32,3.5112001,3.03199999,-15.804753020464224,3.5112001,3.03199999,-15.804753020464224,3.527199849,3.043200076,-15.9043033948715,-15.9043033948715,-15.804753020464224,False,True,True
fused_int4,4096,256,bf16,1,64,3.066400066,3.03199999,-1.1345671541377556,3.067200072,3.03199999,-1.1609525763883521,3.077525087,3.043200076,-1.1279248863951485,-1.1609525763883521,-1.1279248863951485,False,False,False
fused_int4,4096,256,bf16,1,128,3.03199999,3.03199999,0.0,3.03199999,3.03199999,0.0,3.043200076,3.043200076,0.0,0.0,0.0,False,False,False
fused_int4,4096,256,bf16,1,256,3.056799993,3.03199999,-0.817942054148868,3.058400005,3.03199999,-0.8707128986501056,3.068000078,3.043200076,-0.8149316962622111,-0.8707128986501056,-0.8149316962622111,False,False,False
fused_int4,4096,256,fp16,0.0625,32,3.522400185,3.054399975,-15.322165198747427,3.520800173,3.052799962,-15.330195781756895,3.513574973,3.04719992,-15.305036270806927,-15.330195781756895,-15.305036270806927,False,True,True
fused_int4,4096,256,fp16,0.0625,64,3.084000014,3.054399975,-0.9690950511483054,3.084000014,3.052799962,-1.022014294692264,3.079999983,3.04719992,-1.0764001004568202,-1.0764001004568202,-0.9690950511483054,False,False,False
fused_int4,4096,256,fp16,0.0625,128,3.054399975,3.054399975,0.0,3.052799962,3.052799962,0.0,3.04719992,3.04719992,0.0,0.0,0.0,False,False,False
fused_int4,4096,256,fp16,0.0625,256,3.055199981,3.054399975,-0.02619192006769744,3.056799993,3.052799962,-0.1310282707609689,3.051150031,3.04719992,-0.12963084483146314,-0.1310282707609689,-0.02619192006769744,False,False,False
fused_int4,4096,256,fp16,1,32,3.509600088,3.041600063,-15.38663911449294,3.520800173,3.053499945,-15.303757537811258,3.524800017,3.055999987,-15.34031518305763,-15.38663911449294,-15.303757537811258,False,True,True
fused_int4,4096,256,fp16,1,64,3.084000014,3.041600063,-1.3940015163656838,3.084000014,3.053499945,-0.9988560520507894,3.086400032,3.055999987,-0.994765874650505,-1.3940015163656838,-0.994765874650505,False,False,False
fused_int4,4096,256,fp16,1,128,3.041600063,3.041600063,0.0,3.053499945,3.053499945,0.0,3.055999987,3.055999987,0.0,0.0,0.0,False,False,False
fused_int4,4096,256,fp16,1,256,3.04719992,3.041600063,-0.18410891912188365,3.056799993,3.053499945,-0.10807427736829744,3.059200011,3.055999987,-0.10471282767057222,-0.18410891912188365,-0.10471282767057222,False,False,False
fused_int4,4096,64,bf16,0.125,32,3.148800135,1.813600026,-73.6215312008382,3.153600171,1.813600026,-73.88620014278715,3.16080004,1.820800081,-73.59401907891281,-73.88620014278715,-73.59401907891281,False,True,True
fused_int4,4096,64,bf16,0.125,64,2.191199921,1.813600026,-20.820461490222762,2.192799933,1.813600026,-20.908684470872394,2.200799994,1.820800081,-20.8699415693842,-20.908684470872394,-20.820461490222762,False,True,True
fused_int4,4096,64,bf16,0.125,128,1.813600026,1.813600026,0.0,1.813600026,1.813600026,0.0,1.820800081,1.820800081,0.0,0.0,0.0,False,False,False
fused_int4,4096,64,bf16,0.125,256,1.651125029,1.813600026,8.958700632484451,1.652799919,1.813600026,8.866348957584325,1.658399962,1.820800081,8.919162553574155,8.866348957584325,8.958700632484451,True,False,False
fused_int4,4096,64,bf16,1,32,3.148800135,1.813600026,-73.6215312008382,3.147999942,1.813600026,-73.57740939952988,3.16159986,1.820800081,-73.6379459223014,-73.6379459223014,-73.57740939952988,False,True,True
fused_int4,4096,64,bf16,1,64,2.191999927,1.813600026,-20.864572980547578,2.191199921,1.813600026,-20.820461490222762,2.201499976,1.820800081,-20.90838521881635,-20.90838521881635,-20.820461490222762,False,True,True
fused_int4,4096,64,bf16,1,128,1.813600026,1.813600026,0.0,1.813600026,1.813600026,0.0,1.820800081,1.820800081,0.0,0.0,0.0,False,False,False
fused_int4,4096,64,bf16,1,256,1.651199907,1.813600026,8.954571938233968,1.651199907,1.813600026,8.954571938233968,1.657599956,1.820800081,8.963099612252268,8.954571938233968,8.963099612252268,True,False,False
fused_int4,4096,64,fp16,0.125,32,3.147200122,1.812000014,-73.68653960727838,3.14639993,1.812000014,-73.64237890121781,3.152000159,1.816000044,-73.56828648843359,-73.68653960727838,-73.56828648843359,False,True,True
fused_int4,4096,64,fp16,0.125,64,2.191199921,1.812000014,-20.927147023741675,2.191199921,1.812000014,-20.927147023741675,2.193599939,1.816000044,-20.792945256118056,-20.927147023741675,-20.792945256118056,False,True,True
fused_int4,4096,64,fp16,0.125,128,1.812000014,1.812000014,0.0,1.812000014,1.812000014,0.0,1.816000044,1.816000044,0.0,0.0,0.0,False,False,False
fused_int4,4096,64,fp16,0.125,256,1.646324992,1.812000014,9.14321306401491,1.646400057,1.812000014,9.13907040400278,1.651199907,1.816000044,9.074897192017906,9.074897192017906,9.14321306401491,True,False,False
fused_int4,4096,64,fp16,1,32,3.14639993,1.812724955,-73.57293622076273,3.14639993,1.812000014,-73.64237890121781,3.152000159,1.816000044,-73.56828648843359,-73.64237890121781,-73.56828648843359,False,True,True
fused_int4,4096,64,fp16,1,64,2.191199921,1.812724955,-20.878786103543213,2.191174962,1.812000014,-20.925769595496234,2.193599939,1.816000044,-20.792945256118056,-20.925769595496234,-20.792945256118056,False,True,True
fused_int4,4096,64,fp16,1,128,1.812724955,1.812724955,0.0,1.812000014,1.812000014,0.0,1.816000044,1.816000044,0.0,0.0,0.0,False,False,False
fused_int4,4096,64,fp16,1,256,1.646400057,1.812724955,9.175407308275297,1.645600051,1.812000014,9.183220845162765,1.651199907,1.816000044,9.074897192017906,9.074897192017906,9.183220845162765,True,False,False
transform,1,16,bf16,0.25,32,0.8751999587,0.8647999726,-1.2025886250588869,0.877450034,0.8671999909,-1.1819699270709583,0.8767750114,0.8688000031,-0.9179337329125348,-1.2025886250588869,-0.9179337329125348,False,False,False
transform,1,16,bf16,0.25,64,0.8736000396,0.8647999726,-1.0175840979206763,0.8751999587,0.8671999909,-0.9225055216729672,0.877599977,0.8688000031,-1.0128883366252728,-1.0175840979206763,-0.9225055216729672,False,False,False
transform,1,16,bf16,0.25,128,0.8647999726,0.8647999726,0.0,0.8671999909,0.8671999909,0.0,0.8688000031,0.8688000031,0.0,0.0,0.0,False,False,False
transform,1,16,bf16,0.25,256,0.863874983,0.8647999726,0.10695994788471053,0.8647999726,0.8671999909,0.2767548806716702,0.8631999604,0.8688000031,0.6445721316779784,0.10695994788471053,0.6445721316779784,False,False,False
transform,1,16,bf16,1,32,0.89680003,0.8903999813,-0.7187835618163163,0.8960000239,0.887999963,-0.9009077965468348,0.8952000178,0.886400044,-0.9927767783368902,-0.9927767783368902,-0.7187835618163163,False,False,False
transform,1,16,bf16,1,64,0.8960000239,0.8903999813,-0.628935615185422,0.8983000182,0.887999963,-1.1599161744559883,0.8936000057,0.886400044,-0.81227000706241,-1.1599161744559883,-0.628935615185422,False,False,False
transform,1,16,bf16,1,128,0.8903999813,0.8903999813,0.0,0.887999963,0.887999963,0.0,0.886400044,0.886400044,0.0,0.0,0.0,False,False,False
transform,1,16,bf16,1,256,0.8855749853,0.8903999813,0.5418908469601913,0.886400044,0.887999963,0.1801710660656708,0.8807250299,0.886400044,0.6402317033278537,0.1801710660656708,0.6402317033278537,False,False,False
transform,1,16,fp16,0.25,32,0.9456000291,0.9383999743,-0.7672692878504028,0.9511999786,0.9399999864,-1.1914885491534521,0.8712000214,0.8616000414,-1.1142037533332871,-1.1914885491534521,-0.7672692878504028,False,False,False
transform,1,16,fp16,0.25,64,0.9463000111,0.9383999743,-0.8418624271481878,0.9495999664,0.9399999864,-1.0212744828609788,0.8704000153,0.8616000414,-1.0213525391318479,-1.0213525391318479,-0.8418624271481878,False,False,False
transform,1,16,fp16,0.25,128,0.9383999743,0.9383999743,0.0,0.9399999864,0.9399999864,0.0,0.8616000414,0.8616000414,0.0,0.0,0.0,False,False,False
transform,1,16,fp16,0.25,256,0.935200043,0.9383999743,0.3409986559715028,0.9367999621,0.9399999864,0.3404281219466232,0.8592000231,0.8616000414,0.2785536426043178,0.2785536426043178,0.3409986559715028,False,False,False
transform,1,16,fp16,1,32,0.9464000352,0.9375999682,-0.9385737306384812,0.9487999603,0.9391999803,-1.0221443996339952,0.8712000214,0.8616000414,-1.1142037533332871,-1.1142037533332871,-0.9385737306384812,False,False,False
transform,1,16,fp16,1,64,0.9472000413,0.9375999682,-1.0238986162115715,0.9487000294,0.9391999803,-1.0115043972813487,0.8712000214,0.8616000414,-1.1142037533332871,-1.1142037533332871,-1.0115043972813487,False,False,False
transform,1,16,fp16,1,128,0.9375999682,0.9375999682,0.0,0.9391999803,0.9391999803,0.0,0.8616000414,0.8616000414,0.0,0.0,0.0,False,False,False
transform,1,16,fp16,1,256,0.9328000247,0.9375999682,0.5119393838307063,0.9367999621,0.9391999803,0.2555385700959367,0.8608000353,0.8616000414,0.09285121420143927,0.09285121420143927,0.5119393838307063,False,False,False
transform,1,256,bf16,0.0625,32,0.9630249813,0.9535999969,-0.9883582666358137,0.9631499648,0.955200009,-0.832281797015777,0.9623999707,0.9527999908,-1.0075545752198822,-1.0075545752198822,-0.832281797015777,False,False,False
transform,1,256,bf16,0.0625,64,0.9623249993,0.9535999969,-0.9149541137126294,0.9623999707,0.955200009,-0.7537648274875686,0.9623999707,0.9527999908,-1.0075545752198822,-1.0075545752198822,-0.7537648274875686,False,False,False
transform,1,256,bf16,0.0625,128,0.9535999969,0.9535999969,0.0,0.955200009,0.955200009,0.0,0.9527999908,0.9527999908,0.0,0.0,0.0,False,False,False
transform,1,256,bf16,0.0625,256,0.9519999847,0.9535999969,0.16778651480718887,0.9503999725,0.955200009,0.5025163792685916,0.9511999786,0.9527999908,0.16792739456856776,0.16778651480718887,0.5025163792685916,False,False,False
transform,1,256,bf16,1,32,0.9631999768,0.9560000151,-0.7531340571419243,0.9631999768,0.955200009,-0.8375175591105011,0.9615999646,0.9519999847,-1.008401266206449,-1.008401266206449,-0.7531340571419243,False,False,False
transform,1,256,bf16,1,64,0.9631499648,0.9560000151,-0.7479026764714236,0.9623999707,0.955200009,-0.7537648274875686,0.9615999646,0.9519999847,-1.008401266206449,-1.008401266206449,-0.7479026764714236,False,False,False
transform,1,256,bf16,1,128,0.9560000151,0.9560000151,0.0,0.955200009,0.955200009,0.0,0.9519999847,0.9519999847,0.0,0.0,0.0,False,False,False
transform,1,256,bf16,1,256,0.9511999786,0.9560000151,0.5020958602702352,0.9511999786,0.955200009,0.418763647645648,0.9511999786,0.9519999847,0.08403425555222332,0.08403425555222332,0.5020958602702352,False,False,False
transform,1,256,fp16,0.0625,32,0.9399999864,0.9312000126,-0.945014355769791,0.9432000108,0.9344000369,-0.9417779914901558,0.9463500232,0.9391999803,-0.7612907847076578,-0.945014355769791,-0.7612907847076578,False,False,False
transform,1,256,fp16,0.0625,64,0.9407250211,0.9312000126,-1.0228746103004616,0.9440000169,0.9344000369,-1.027395079290594,0.9432000108,0.9391999803,-0.4258976345721699,-1.027395079290594,-0.4258976345721699,False,False,False
transform,1,256,fp16,0.0625,128,0.9312000126,0.9312000126,0.0,0.9344000369,0.9344000369,0.0,0.9391999803,0.9391999803,0.0,0.0,0.0,False,False,False
transform,1,256,fp16,0.0625,256,0.9304000065,0.9312000126,0.08591130682722437,0.9320000187,0.9344000369,0.2568512526992528,0.9350749664,0.9391999803,0.4392050667081926,0.08591130682722437,0.4392050667081926,False,False,False
transform,1,256,fp16,1,32,0.9456000291,0.935999956,-1.0256488836843491,0.9440000169,0.9344000369,-1.027395079290594,0.9479999542,0.9391999803,-0.9369648727195701,-1.027395079290594,-0.9369648727195701,False,False,False
transform,1,256,fp16,1,64,0.9440000169,0.935999956,-0.8547074012896783,0.9432000108,0.9344000369,-0.9417779914901558,0.9472000413,0.9391999803,-0.8517952691443398,-0.9417779914901558,-0.8517952691443398,False,False,False
transform,1,256,fp16,1,128,0.935999956,0.935999956,0.0,0.9344000369,0.9344000369,0.0,0.9391999803,0.9391999803,0.0,0.0,0.0,False,False,False
transform,1,256,fp16,1,256,0.9351749904,0.935999956,0.08813735457056104,0.9328000247,0.9344000369,0.17123417560086507,0.935200043,0.9391999803,0.4258877112329418,0.08813735457056104,0.4258877112329418,False,False,False
transform,1,64,bf16,0.125,32,0.8623999543,0.8551750332,-0.8448470569779154,0.8839249611,0.8736000396,-1.1818819862608354,0.8662999608,0.8568000048,-1.108771702471878,-1.1818819862608354,-0.8448470569779154,False,False,False
transform,1,64,bf16,0.125,64,0.863124989,0.8551750332,-0.929629080756933,0.8824000135,0.8736000396,-1.007322974027014,0.8655999787,0.8568000048,-1.0270744456933434,-1.0270744456933434,-0.929629080756933,False,False,False
transform,1,64,bf16,0.125,128,0.8551750332,0.8551750332,0.0,0.8736000396,0.8736000396,0.0,0.8568000048,0.8568000048,0.0,0.0,0.0,False,False,False
transform,1,64,bf16,0.125,256,0.8511750028,0.8551750332,0.4677440576149827,0.8728000335,0.8736000396,0.09157578568406155,0.8543999866,0.8568000048,0.2801141674316554,0.09157578568406155,0.4677440576149827,False,False,False
transform,1,64,bf16,1,32,0.8623999543,0.8559999987,-0.7476583656214508,0.8839500137,0.8751999587,-0.9997778122609935,0.8655999787,0.8568000048,-1.0270744456933434,-1.0270744456933434,-0.7476583656214508,False,False,False
transform,1,64,bf16,1,64,0.863124989,0.8559999987,-0.8323586811706418,0.8832000196,0.8751999587,-0.9140837839941351,0.8670999669,0.8568000048,-1.202143095506214,-1.202143095506214,-0.8323586811706418,False,False,False
transform,1,64,bf16,1,128,0.8559999987,0.8559999987,0.0,0.8751999587,0.8751999587,0.0,0.8568000048,0.8568000048,0.0,0.0,0.0,False,False,False
transform,1,64,bf16,1,256,0.8511999622,0.8559999987,0.5607519284216989,0.8720000274,0.8751999587,0.3656228805989703,0.8550750092,0.8568000048,0.2013300175462307,0.2013300175462307,0.5607519284216989,False,False,False
transform,1,64,fp16,0.125,32,0.8832000196,0.8751749992,-0.9169617970503863,0.886400044,0.8790999651,-0.8304037299295741,0.886400044,0.878399983,-0.9107537744567518,-0.9169617970503863,-0.8304037299295741,False,False,False
transform,1,64,fp16,0.125,64,0.8848000318,0.8751749992,-1.099783769965823,0.887999963,0.8790999651,-1.0123988457885424,0.886400044,0.878399983,-0.9107537744567518,-1.099783769965823,-0.9107537744567518,False,False,False
transform,1,64,fp16,0.125,128,0.8751749992,0.8751749992,0.0,0.8790999651,0.8790999651,0.0,0.878399983,0.878399983,0.0,0.0,0.0,False,False,False
transform,1,64,fp16,0.125,256,0.8743000217,0.8751749992,0.09997743317620156,0.8744000457,0.8790999651,0.5346285504021608,0.8727000095,0.878399983,0.6489040995347972,0.09997743317620156,0.6489040995347972,False,False,False
transform,1,64,fp16,1,32,0.8840000257,0.8751999587,-1.005492163536137,0.8887999691,0.8824000135,-0.725289608123969,0.8871999569,0.878399983,-1.0018185417018488,-1.005492163536137,-0.725289608123969,False,False,False
transform,1,64,fp16,1,64,0.8839500137,0.8751999587,-0.9997778122609935,0.8895999752,0.8824000135,-0.8159521294023753,0.8871999569,0.878399983,-1.0018185417018488,-1.0018185417018488,-0.8159521294023753,False,False,False
transform,1,64,fp16,1,128,0.8751999587,0.8751999587,0.0,0.8824000135,0.8824000135,0.0,0.878399983,0.878399983,0.0,0.0,0.0,False,False,False
transform,1,64,fp16,1,256,0.8736000396,0.8751999587,0.18280612151496678,0.8767999709,0.8824000135,0.6346376376160423,0.8720000274,0.878399983,0.7285924093648255,0.18280612151496678,0.7285924093648255,False,False,False
transform,16384,16,bf16,0.25,32,8.606400341,2.940000035,-192.73470199125353,8.605600148,2.939200029,-192.78715511335483,8.638399839,2.94799991,-193.0257836744642,-193.0257836744642,-192.73470199125353,False,True,True
transform,16384,16,bf16,0.25,64,4.832800105,2.940000035,-64.38095399546482,4.831999913,2.939200029,-64.39847119367322,4.849600047,2.94799991,-64.50475559885618,-64.50475559885618,-64.38095399546482,False,True,True
transform,16384,16,bf16,0.25,128,2.940000035,2.940000035,0.0,2.939200029,2.939200029,0.0,2.94799991,2.94799991,0.0,0.0,0.0,False,False,False
transform,16384,16,bf16,0.25,256,2.180800028,2.940000035,25.823129182377713,2.180000022,2.939200029,25.830157849389433,2.190399915,2.94799991,25.698779448063146,25.698779448063146,25.830157849389433,True,False,False
transform,16384,16,bf16,1,32,8.607900143,2.940000035,-192.7857156641156,8.605600148,2.939200029,-192.78715511335483,8.639200032,2.94799991,-193.0529272641667,-193.0529272641667,-192.7857156641156,False,True,True
transform,16384,16,bf16,1,64,4.833599925,2.940000035,-64.40815875704571,4.831200093,2.939200029,-64.37125902736575,4.849600047,2.94799991,-64.50475559885618,-64.50475559885618,-64.37125902736575,False,True,True
transform,16384,16,bf16,1,128,2.940000035,2.940000035,0.0,2.939200029,2.939200029,0.0,2.94799991,2.94799991,0.0,0.0,0.0,False,False,False
transform,16384,16,bf16,1,256,2.180800028,2.940000035,25.823129182377713,2.180000022,2.939200029,25.830157849389433,2.190399915,2.94799991,25.698779448063146,25.698779448063146,25.830157849389433,True,False,False
transform,16384,16,fp16,0.25,32,8.604799956,2.936000004,-193.0790171756417,8.604799956,2.936724946,-193.0066694778572,8.606400341,2.942400053,-192.49592801716827,-193.0790171756417,-192.49592801716827,False,True,True
transform,16384,16,fp16,0.25,64,4.827199876,2.936000004,-64.41416448989897,4.826400056,2.936724946,-64.3463431116984,4.833599925,2.942400053,-64.27405648228486,-64.41416448989897,-64.27405648228486,False,True,True
transform,16384,16,fp16,0.25,128,2.936000004,2.936000004,0.0,2.936724946,2.936724946,0.0,2.942400053,2.942400053,0.0,0.0,0.0,False,False,False
transform,16384,16,fp16,0.25,256,2.183075063,2.936000004,25.64458242418994,2.18240004,2.936724946,25.685922919932857,2.186400071,2.942400053,25.69331050783529,25.64458242418994,25.69331050783529,True,False,False
transform,16384,16,fp16,1,32,8.605600148,2.936000004,-193.10627167151736,8.605600148,2.936800011,-193.0264272598438,8.607199788,2.942324989,-192.53056070211017,-193.10627167151736,-192.53056070211017,False,True,True
transform,16384,16,fp16,1,64,4.828000069,2.936000004,-64.44141901983458,4.827199876,2.936800011,-64.36937680193981,4.832800105,2.942324989,-64.25106414375084,-64.44141901983458,-64.25106414375084,False,True,True
transform,16384,16,fp16,1,128,2.936000004,2.936000004,0.0,2.936800011,2.936800011,0.0,2.942324989,2.942324989,0.0,0.0,0.0,False,False,False
transform,16384,16,fp16,1,256,2.18240004,2.936000004,25.66757367075262,2.182349935,2.936800011,25.68952850633859,2.187200077,2.942324989,25.664225224034208,25.664225224034208,25.68952850633859,True,False,False
transform,16384,256,bf16,0.0625,32,8.79919976,6.723199785,-30.878153875952385,8.807200193,6.73519969,-30.76375754792209,8.808799833,6.739199907,-30.70987586894862,-30.878153875952385,-30.70987586894862,False,True,True
transform,16384,256,bf16,0.0625,64,6.756000221,6.723199785,-0.48786942302652125,6.760799885,6.73519969,-0.3800955603144196,6.765600294,6.739199907,-0.39174363966527626,-0.48786942302652125,-0.3800955603144196,False,False,False
transform,16384,256,bf16,0.0625,128,6.723199785,6.723199785,0.0,6.73519969,6.73519969,0.0,6.739199907,6.739199907,0.0,0.0,0.0,False,False,False
transform,16384,256,bf16,0.0625,256,6.690400094,6.723199785,0.4878583419933302,6.700000167,6.73519969,0.5226203322859502,6.708800048,6.739199907,0.4510900317472921,0.4510900317472921,0.5226203322859502,False,False,False
transform,16384,256,bf16,1,32,8.790399879,6.727200001,-30.669518933483552,8.764799684,6.718400121,-30.459626192900856,8.809600025,6.730400026,-30.892665977771117,-30.892665977771117,-30.459626192900856,False,True,True
transform,16384,256,bf16,1,64,6.746400148,6.727200001,-0.285410676018949,6.74720034,6.718400121,-0.42867674567308445,6.756000221,6.730400026,-0.3803666186423582,-0.42867674567308445,-0.285410676018949,False,False,False
transform,16384,256,bf16,1,128,6.727200001,6.727200001,0.0,6.718400121,6.718400121,0.0,6.730400026,6.730400026,0.0,0.0,0.0,False,False,False
transform,16384,256,bf16,1,256,6.692799926,6.727200001,0.5113579943347379,6.687200069,6.718400121,0.46439705045963064,6.696800143,6.730400026,0.49922564587842055,0.46439705045963064,0.5113579943347379,False,False,False
transform,16384,256,fp16,0.0625,32,8.743199706,6.680800021,-30.87054961257911,8.740799874,6.681600213,-30.818959461141283,8.756799996,6.696800143,-30.760957606794737,-30.87054961257911,-30.760957606794737,False,True,True
transform,16384,256,fp16,0.0625,64,6.731200218,6.680800021,-0.75440361695569,6.731124967,6.681600213,-0.7412109737371386,6.741599739,6.696800143,-0.6689701804350134,-0.75440361695569,-0.6689701804350134,False,False,False
transform,16384,256,fp16,0.0625,128,6.680800021,6.680800021,0.0,6.681600213,6.681600213,0.0,6.696800143,6.696800143,0.0,0.0,0.0,False,False,False
