phase,run_index,dtype,dim,rows,normalized,shape,scale,scope,method,group,event_interval_ms,calls_per_interval,per_call_us,per_call_ms
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread128,3,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread128,4,1.3127679824829102,1280,1.0255999863147736,0.0010255999863147736
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread128,5,1.311743974685669,1280,1.0247999802231789,0.001024799980223179
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread256,1,1.3670400381088257,1280,1.06800002977252,0.0010680000297725201
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread256,2,1.3322240114212036,1280,1.0408000089228153,0.0010408000089228153
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread256,3,1.3301440477371216,1280,1.0391750372946262,0.0010391750372946262
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread256,4,1.3312000036239624,1280,1.0400000028312206,0.0010400000028312206
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,thread256,5,1.3312000036239624,1280,1.0400000028312206,0.0010400000028312206
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,dao,1,1.3946880102157593,1280,1.089600007981062,0.001089600007981062
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,dao,2,1.388543963432312,1280,1.0847999714314938,0.0010847999714314938
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,dao,3,1.388543963432312,1280,1.0847999714314938,0.0010847999714314938
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,dao,4,1.388543963432312,1280,1.0847999714314938,0.0010847999714314938
screen,1,bf16,64,64,True,"[64, 64]",0.125,graph,dao,5,1.3884479999542236,1280,1.0847249999642372,0.0010847249999642373
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread32,1,1.1530239582061768,200,5.765119791030884,0.005765119791030884
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread32,2,1.1387519836425781,200,5.693759918212891,0.005693759918212891
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread32,3,1.1446720361709595,200,5.723360180854797,0.0057233601808547975
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread32,4,1.1520960330963135,200,5.760480165481567,0.005760480165481568
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread32,5,1.1480319499969482,200,5.740159749984741,0.005740159749984741
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread64,1,1.154047966003418,200,5.77023983001709,0.00577023983001709
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread64,2,1.143712043762207,200,5.718560218811035,0.005718560218811035
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread64,3,1.156991958618164,200,5.78495979309082,0.0057849597930908206
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread64,4,1.1612160205841064,200,5.806080102920532,0.005806080102920532
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread64,5,1.141759991645813,200,5.708799958229065,0.005708799958229065
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread128,1,1.1530239582061768,200,5.765119791030884,0.005765119791030884
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread128,2,1.1509759426116943,200,5.754879713058472,0.005754879713058472
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread128,3,1.137760043144226,200,5.68880021572113,0.00568880021572113
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread128,4,1.1479040384292603,200,5.739520192146301,0.005739520192146301
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread128,5,1.1581120491027832,200,5.790560245513916,0.005790560245513916
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread256,1,1.173535943031311,200,5.867679715156555,0.005867679715156555
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread256,2,1.1408640146255493,200,5.704320073127747,0.005704320073127747
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread256,3,1.1632640361785889,200,5.816320180892944,0.0058163201808929445
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread256,4,1.146880030632019,200,5.734400153160095,0.0057344001531600955
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,thread256,5,1.1582399606704712,200,5.791199803352356,0.005791199803352356
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,dao,1,2.8282880783081055,200,14.141440391540527,0.014141440391540527
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,dao,2,2.756608009338379,200,13.783040046691895,0.013783040046691895
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,dao,3,2.7913920879364014,200,13.956960439682007,0.013956960439682007
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,dao,4,2.771967887878418,200,13.85983943939209,0.01385983943939209
screen,1,bf16,64,64,True,"[64, 64]",0.125,eager,dao,5,2.7750399112701416,200,13.875199556350708,0.013875199556350708
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread32,1,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread32,2,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread32,3,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread32,4,1.3741439580917358,1280,1.0735499672591686,0.0010735499672591686
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread32,5,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread64,1,1.376255989074707,1280,1.0751999914646149,0.0010751999914646148
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread64,2,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread64,3,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread64,4,1.3731839656829834,1280,1.0727999731898308,0.0010727999731898307
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread64,5,1.3742079734802246,1280,1.0735999792814255,0.0010735999792814254
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread128,1,1.3649920225143433,1280,1.0664000175893307,0.0010664000175893307
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread128,2,1.3619199991226196,1280,1.0639999993145466,0.0010639999993145466
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread128,3,1.3629440069198608,1280,1.0648000054061413,0.0010648000054061413
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread128,4,1.3629440069198608,1280,1.0648000054061413,0.0010648000054061413
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread128,5,1.3629440069198608,1280,1.0648000054061413,0.0010648000054061413
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread256,1,1.3567999601364136,1280,1.059999968856573,0.0010599999688565731
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread256,2,1.3567999601364136,1280,1.059999968856573,0.0010599999688565731
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread256,3,1.3567999601364136,1280,1.059999968856573,0.0010599999688565731
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread256,4,1.3557759523391724,1280,1.0591999627649784,0.0010591999627649785
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,thread256,5,1.3578239679336548,1280,1.0607999749481678,0.0010607999749481678
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,dao,1,1.3434879779815674,1280,1.0495999827980995,0.0010495999827980994
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,dao,2,1.3424639701843262,1280,1.0487999767065048,0.0010487999767065047
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,dao,3,1.3424639701843262,1280,1.0487999767065048,0.0010487999767065047
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,dao,4,1.3404159545898438,1280,1.0471999645233154,0.0010471999645233153
screen,1,fp16,256,1,False,"[1, 256]",1.0,graph,dao,5,1.3404159545898438,1280,1.0471999645233154,0.0010471999645233153
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread32,1,1.1623040437698364,200,5.811520218849182,0.005811520218849182
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread32,2,1.1702719926834106,200,5.851359963417053,0.005851359963417053
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread32,3,1.1458560228347778,200,5.729280114173889,0.005729280114173889
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread32,4,1.1479040384292603,200,5.739520192146301,0.005739520192146301
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread32,5,1.1509120464324951,200,5.754560232162476,0.005754560232162476
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread64,1,1.1663360595703125,200,5.8316802978515625,0.0058316802978515625
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread64,2,1.1694079637527466,200,5.847039818763733,0.005847039818763733
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread64,3,1.1663999557495117,200,5.831999778747559,0.005831999778747559
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread64,4,1.1622400283813477,200,5.811200141906738,0.005811200141906738
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread64,5,1.154047966003418,200,5.77023983001709,0.00577023983001709
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread128,1,1.931264042854309,200,9.656320214271545,0.009656320214271546
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread128,2,1.1753920316696167,200,5.8769601583480835,0.005876960158348083
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread128,3,1.1519999504089355,200,5.759999752044678,0.005759999752044677
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread128,4,1.146880030632019,200,5.734400153160095,0.0057344001531600955
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread128,5,1.1580159664154053,200,5.790079832077026,0.005790079832077026
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread256,1,1.1582080125808716,200,5.791040062904358,0.005791040062904358
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread256,2,1.154047966003418,200,5.77023983001709,0.00577023983001709
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread256,3,1.1519039869308472,200,5.759519934654236,0.005759519934654236
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread256,4,1.1438080072402954,200,5.719040036201477,0.0057190400362014775
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,thread256,5,1.166208028793335,200,5.831040143966675,0.0058310401439666745
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,dao,1,2.850816011428833,200,14.254080057144165,0.014254080057144165
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,dao,2,2.7893760204315186,200,13.946880102157593,0.013946880102157593
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,dao,3,2.7699201107025146,200,13.849600553512573,0.013849600553512573
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,dao,4,2.7852160930633545,200,13.926080465316772,0.013926080465316772
screen,1,fp16,256,1,False,"[1, 256]",1.0,eager,dao,5,2.7504639625549316,200,13.752319812774658,0.013752319812774659
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread32,1,1.5236480236053467,1280,1.190350018441677,0.0011903500184416772
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread32,2,1.4632960557937622,1280,1.1432000435888767,0.0011432000435888767
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread32,3,1.462272047996521,1280,1.142400037497282,0.001142400037497282
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread32,4,1.4612480401992798,1280,1.1416000314056873,0.0011416000314056873
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread32,5,1.4602240324020386,1280,1.1408000253140926,0.0011408000253140926
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread64,1,1.4192639589309692,1280,1.1087999679148197,0.0011087999679148196
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread64,2,1.4192639589309692,1280,1.1087999679148197,0.0011087999679148196
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread64,3,1.4172159433364868,1280,1.1071999557316303,0.0011071999557316302
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread64,4,1.418239951133728,1280,1.107999961823225,0.001107999961823225
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread64,5,1.4172159433364868,1280,1.1071999557316303,0.0011071999557316302
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread128,1,1.4766080379486084,1280,1.1536000296473503,0.0011536000296473504
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread128,2,1.4714879989624023,1280,1.1495999991893768,0.001149599999189377
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread128,3,1.4725120067596436,1280,1.1504000052809715,0.0011504000052809716
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread128,4,1.4704639911651611,1280,1.1487999930977821,0.0011487999930977822
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread128,5,1.4723520278930664,1280,1.1502750217914581,0.001150275021791458
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread256,1,1.703935980796814,1280,1.331199984997511,0.001331199984997511
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread256,2,1.6875519752502441,1280,1.3183999806642532,0.0013183999806642532
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread256,3,1.686527967453003,1280,1.3175999745726585,0.0013175999745726585
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread256,4,1.686527967453003,1280,1.3175999745726585,0.0013175999745726585
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,thread256,5,1.6864320039749146,1280,1.317525003105402,0.001317525003105402
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,dao,1,1.4335999488830566,1280,1.119999960064888,0.001119999960064888
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,dao,2,1.4315520524978638,1280,1.118400041013956,0.001118400041013956
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,dao,3,1.4305280447006226,1280,1.1176000349223614,0.0011176000349223613
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,dao,4,1.4295040369033813,1280,1.1168000288307667,0.0011168000288307666
screen,1,fp16,256,64,True,"[64, 256]",0.0625,graph,dao,5,1.4295040369033813,1280,1.1168000288307667,0.0011168000288307666
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread32,1,1.1806720495224,200,5.9033602476119995,0.005903360247611999
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread32,2,1.1601920127868652,200,5.800960063934326,0.0058009600639343266
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread32,3,1.16428804397583,200,5.82144021987915,0.00582144021987915
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread32,4,1.1550719738006592,200,5.775359869003296,0.005775359869003296
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread32,5,1.171455979347229,200,5.857279896736145,0.005857279896736145
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread64,1,1.1724799871444702,200,5.862399935722351,0.005862399935722351
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread64,2,1.1663360595703125,200,5.8316802978515625,0.0058316802978515625
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread64,3,1.1560959815979004,200,5.780479907989502,0.005780479907989502
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread64,4,1.1663360595703125,200,5.8316802978515625,0.0058316802978515625
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread64,5,1.1683839559555054,200,5.841919779777527,0.0058419197797775265
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread128,1,1.1622400283813477,200,5.811200141906738,0.005811200141906738
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread128,2,1.1663360595703125,200,5.8316802978515625,0.0058316802978515625
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread128,3,1.1448320150375366,200,5.724160075187683,0.005724160075187683
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread128,4,1.1622400283813477,200,5.811200141906738,0.005811200141906738
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread128,5,1.1631040573120117,200,5.815520286560059,0.005815520286560059
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread256,1,1.1602879762649536,200,5.801439881324768,0.005801439881324768
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread256,2,1.1632640361785889,200,5.816320180892944,0.0058163201808929445
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread256,3,1.159168004989624,200,5.79584002494812,0.00579584002494812
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread256,4,1.1643840074539185,200,5.821920037269592,0.005821920037269592
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,thread256,5,1.147871971130371,200,5.7393598556518555,0.005739359855651855
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,dao,1,4.7472639083862305,200,23.736319541931152,0.02373631954193115
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,dao,2,2.796544075012207,200,13.982720375061035,0.013982720375061035
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,dao,3,2.808864116668701,200,14.044320583343506,0.014044320583343506
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,dao,4,2.7781119346618652,200,13.890559673309326,0.013890559673309327
screen,1,fp16,256,64,True,"[64, 256]",0.0625,eager,dao,5,2.7904000282287598,200,13.952000141143799,0.013952000141143799
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,1,1.4284800291061401,1280,1.116000022739172,0.001116000022739172
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,2,1.4223359823226929,1280,1.1111999861896038,0.0011111999861896037
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,3,1.4223359823226929,1280,1.1111999861896038,0.0011111999861896037
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,4,1.4223359823226929,1280,1.1111999861896038,0.0011111999861896037
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread32,5,1.4223359823226929,1280,1.1111999861896038,0.0011111999861896037
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,1,1.4407680034637451,1280,1.1256000027060509,0.001125600002706051
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,2,1.4376959800720215,1280,1.1231999844312668,0.0011231999844312668
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,3,1.4366719722747803,1280,1.122399978339672,0.0011223999783396721
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,4,1.4366719722747803,1280,1.122399978339672,0.0011223999783396721
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread64,5,1.4366719722747803,1280,1.122399978339672,0.0011223999783396721
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,1,1.4735360145568848,1280,1.1512000113725662,0.0011512000113725663
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,2,1.4725120067596436,1280,1.1504000052809715,0.0011504000052809716
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,3,1.4725120067596436,1280,1.1504000052809715,0.0011504000052809716
screen,1,bf16,256,17,False,"[17, 256]",1.0,graph,thread128,4,1.4735360145568848,1280,1.1512000113725662,0.0011512000113725663
