run,dtype,rows,scale,method,group,event_ms,per_call_us,per_call_ms
3,bf16,2,1.0,contiguous256,0,3.5696640014648438,2.788800001144409,0.0027888000011444094
3,bf16,2,1.0,contiguous256,1,3.5696640014648438,2.788800001144409,0.0027888000011444094
3,bf16,2,1.0,contiguous256,2,3.570688009262085,2.789600007236004,0.002789600007236004
3,bf16,2,1.0,contiguous256,3,3.570688009262085,2.789600007236004,0.002789600007236004
3,bf16,2,1.0,contiguous256,4,3.571712017059326,2.7904000133275986,0.0027904000133275987
3,fp16,63,0.0625,original,0,4.107264041900635,3.208800032734871,0.0032088000327348707
3,fp16,63,0.0625,original,1,4.105216026306152,3.2072000205516815,0.0032072000205516813
3,fp16,63,0.0625,original,2,4.10316801071167,3.205600008368492,0.003205600008368492
3,fp16,63,0.0625,original,3,4.104191780090332,3.206399828195572,0.003206399828195572
3,fp16,63,0.0625,original,4,4.104191780090332,3.206399828195572,0.003206399828195572
3,fp16,63,0.0625,contiguous256,0,3.892224073410034,3.040800057351589,0.0030408000573515894
3,fp16,63,0.0625,contiguous256,1,3.892224073410034,3.040800057351589,0.0030408000573515894
3,fp16,63,0.0625,contiguous256,2,3.891200065612793,3.0400000512599945,0.0030400000512599947
3,fp16,63,0.0625,contiguous256,3,3.8983678817749023,3.0455999076366425,0.0030455999076366425
3,fp16,63,0.0625,contiguous256,4,3.891200065612793,3.0400000512599945,0.0030400000512599947
